frame,fps,cleanPerf,visibleEntities,presenterActive,presenterDefs,primitiveRaw,primitiveStaticRaw,skinnedRaw,gpuSkinned,gpuSkinBuild,gpuSkinDraw,gap,poll,pre,tick,post,begin,sim,simTop1,simTop2,simTop3,presentation,presTop1,presTop2,presTop3,behavior,behaviorBoot,behaviorOwner,behaviorAttr,behaviorTag,behaviorTick,animator,transformSync,minimapCollect,minimapMarkers,minimapProject,minimapScreen,heightSync,heightSamples,requestFlush,spawnBatch,spawnPerf,spawnPerfParts,spawnPerfChildParts,cull,cullSpatial,cullStatic,cullDyn,cullEntity,cullSync,hudProj,hudRaw,hudProjected,hudDensitySkip,mode3D,terrain,terrainChunks,field,fieldCount,fieldDirty,fieldArea,fieldDraws,primitive,primSync,primBucket,primImmediate,primImmediateSkip,primBuild,primDraw,primInstances,primBatches,primCache,ground,groundCount,groundRaw,spline,splineCount,splineRaw,debugDraw,debugDrawCount,debugDrawRaw,overlay,overlayBuild,overlayDirtyLanes,overlayItems,overlayRebuilt,overlayPaint,overlayComposite,uiRender,uiUpload,overlayFinal,nativeDiag,emit,emitDirty,emitDirtyCount,emitRetained,emitRetainedCount,hudPositionOnly,emitRetainedDirectPath,endDraw,screenshot,worldHud,screenBars,screenText,worldHudDrops,screenHudDrops,overlaySceneDrops,utc
3.62ms,275.9,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.01,3.18,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.13,PresenterEntityTransformSyncSystem:0.80,AnimatorRuntimeSystem:0.66,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.66,0.80,0.20,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.20,0.02,0.00,0.18,0.20,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:08.5230383Z
3.94ms,253.8,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.02,3.41,0.03,0.00,0.20,EffectProcessingLoopSystem:0.20,:0.00,:0.00,3.15,PresenterEntityTransformSyncSystem:0.89,AnimatorRuntimeSystem:0.64,TerrainHeightSyncSystem:0.37,0.00,0,0,0,0,0,0.64,0.89,0.20,10009/0,0.00,0/0,0.37,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.14,0.18,0.00,0.02,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.15,0.00,0,2,0,0.15,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:08.8042733Z
3.71ms,269.4,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.05,0.00,0.00,0.01,3.20,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.16,PresenterEntityTransformSyncSystem:0.82,AnimatorRuntimeSystem:0.63,PresenterEmitSystem:0.42,0.00,0,0,0,0,0,0.63,0.82,0.22,10009/0,0.00,0/0,0.41,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.02,0.00,0.15,0.18,0.00,0.02,126,2,0,0.09,0.01,4/0,0.00,0,0,0,0,0.06,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.13,0.00,0,2,0,0.13,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:09.0815244Z
3.76ms,266.0,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.02,0.00,0.02,3.23,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.17,PresenterEntityTransformSyncSystem:0.81,AnimatorRuntimeSystem:0.64,PresenterEmitSystem:0.41,0.00,0,0,0,0,0,0.64,0.81,0.21,10009/0,0.00,0/0,0.39,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.19,0.03,0.00,0.15,0.19,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:09.3605666Z
5.78ms,172.9,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,5.29,0.03,0.00,1.57,EffectProcessingLoopSystem:0.43,OrderBufferSystem:0.24,AbilityEndOrderSystem:0.21,3.68,PresenterEntityTransformSyncSystem:1.25,AnimatorRuntimeSystem:0.62,TerrainHeightSyncSystem:0.40,0.01,0,0,0,0,0,0.62,1.25,0.23,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.19,0.03,0.00,0.16,0.19,0.00,0.02,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.12,0.00,0,2,0,0.12,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0,0.00,0,0,0/0/0,0.10,0.00,126,1,1,0,0,0,2026-09-09T18:31:09.6411973Z
3.87ms,258.3,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.44,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.39,PresenterEntityTransformSyncSystem:0.79,TerrainHeightSyncSystem:0.65,AnimatorRuntimeSystem:0.62,0.00,0,0,0,0,0,0.62,0.79,0.19,10009/0,0.00,0/0,0.65,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.26,0.03,0.00,0.22,0.26,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:09.9291534Z
3.57ms,280.3,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.17,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.12,PresenterEntityTransformSyncSystem:0.86,AnimatorRuntimeSystem:0.61,TerrainHeightSyncSystem:0.43,0.00,0,0,0,0,0,0.61,0.86,0.19,10009/0,0.00,0/0,0.43,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.15,0.18,0.00,0.01,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.11,0.00,0,2,0,0.11,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.07,0.00,126,1,1,0,0,0,2026-09-09T18:31:10.2281153Z
3.13ms,319.6,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,2.72,0.02,0.00,0.00,:0.00,:0.00,:0.00,2.66,PresenterEntityTransformSyncSystem:0.69,AnimatorRuntimeSystem:0.52,TerrainHeightSyncSystem:0.33,0.00,0,0,0,0,0,0.52,0.69,0.19,10009/0,0.00,0/0,0.33,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.19,0.04,0.00,0.14,0.19,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.09,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.08,0.00,126,1,1,0,0,0,2026-09-09T18:31:10.5059974Z
3.63ms,275.1,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.18,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.11,PresenterEntityTransformSyncSystem:0.85,AnimatorRuntimeSystem:0.66,TerrainHeightSyncSystem:0.39,0.00,0,0,0,0,0,0.66,0.85,0.20,10009/0,0.00,0/0,0.39,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.02,0.00,0.14,0.17,0.00,0.01,126,2,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:10.7756486Z
3.53ms,283.2,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.00,0.03,0.00,0.00,0.01,3.10,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.05,PresenterEntityTransformSyncSystem:0.80,AnimatorRuntimeSystem:0.58,TerrainHeightSyncSystem:0.39,0.00,0,0,0,0,0,0.58,0.80,0.20,10009/0,0.00,0/0,0.39,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.26,0.03,0.00,0.22,0.26,0.00,0.02,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.11,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0,0.00,0,0,0/0/0,0.08,0.00,126,1,1,0,0,0,2026-09-09T18:31:11.0690884Z
3.60ms,277.9,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.16,0.02,0.00,0.21,EffectProcessingLoopSystem:0.20,:0.00,:0.00,2.91,PresenterEntityTransformSyncSystem:0.80,AnimatorRuntimeSystem:0.57,TerrainHeightSyncSystem:0.35,0.00,0,0,0,0,0,0.57,0.80,0.18,10009/0,0.00,0/0,0.35,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.23,0.04,0.00,0.18,0.23,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:11.3451259Z
3.53ms,283.4,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.00,0.03,0.00,0.00,0.01,3.10,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.06,PresenterEntityTransformSyncSystem:0.79,AnimatorRuntimeSystem:0.65,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.65,0.79,0.23,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.02,0.00,0.14,0.17,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:11.6337542Z
3.62ms,276.2,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.01,3.13,0.06,0.00,0.00,:0.00,:0.00,:0.00,3.08,PresenterEntityTransformSyncSystem:0.78,AnimatorRuntimeSystem:0.59,TerrainHeightSyncSystem:0.41,0.00,0,0,0,0,0,0.59,0.78,0.19,10009/0,0.00,0/0,0.41,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.23,0.03,0.00,0.19,0.23,0.00,0.02,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.11,0.00,0,2,0,0.11,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:11.9144658Z
8.77ms,114.1,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.01,8.14,0.04,0.00,3.98,EffectProcessingLoopSystem:1.77,MapEntityLifecycleObserverSystem:0.65,MassNavigationAuthoredAgentBindingSystem:0.58,4.11,PresenterEntityTransformSyncSystem:1.05,PresenterEmitSystem:0.63,AnimatorRuntimeSystem:0.55,0.20,0,154,154,0,0,0.55,1.05,0.26,10009/0,0.00,0/0,0.44,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.20,0.03,0.00,0.17,0.20,0.00,0.03,126,2,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.17,0.00,0,2,0,0.16,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0,0.26,306,0,306/0/0,0.10,0.00,126,1,1,0,0,0,2026-09-09T18:31:12.2118442Z
3.46ms,289.0,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.03,0.02,0.00,0.00,:0.00,:0.00,:0.00,2.99,PresenterEntityTransformSyncSystem:0.79,AnimatorRuntimeSystem:0.62,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.62,0.79,0.20,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.02,0.00,0.15,0.17,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:12.4802275Z
7.44ms,134.4,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.01,6.80,0.03,0.00,2.45,AttributeAggregatorSystem:0.74,MapEntityLifecycleObserverSystem:0.59,MassNavigationAuthoredAgentBindingSystem:0.53,4.29,PresenterEntityTransformSyncSystem:1.08,PresenterEmitSystem:0.69,AnimatorRuntimeSystem:0.65,0.28,0,180,180,0,0,0.65,1.07,0.21,10009/0,0.00,0/0,0.41,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.21,0.03,0.00,0.17,0.20,0.00,0.02,126,2,0,0.08,0.01,4/0,0.00,0,0,0,0,0.06,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.17,0.00,0,2,0,0.17,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0,0.33,358,0,358/0/0,0.12,0.00,126,1,1,0,0,0,2026-09-09T18:31:12.7608203Z
8.56ms,116.8,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,8.11,0.03,0.00,4.05,EffectProcessingLoopSystem:1.73,AttributeAggregatorSystem:0.64,MapEntityLifecycleObserverSystem:0.63,4.01,PresenterEntityTransformSyncSystem:1.07,PresenterEmitSystem:0.67,AnimatorRuntimeSystem:0.53,0.21,0,160,160,0,0,0.53,1.07,0.23,10009/0,0.00,0/0,0.41,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.14,0.17,0.00,0.02,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.11,0.00,0,2,0,0.11,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0,0.28,318,0,318/0/0,0.08,0.00,126,1,1,0,0,0,2026-09-09T18:31:13.0522136Z
3.50ms,285.7,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.01,3.15,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.12,PresenterEntityTransformSyncSystem:0.81,AnimatorRuntimeSystem:0.63,TerrainHeightSyncSystem:0.42,0.00,0,0,0,0,0,0.63,0.81,0.21,10009/0,0.00,0/0,0.42,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.23,0.02,0.00,0.20,0.23,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.07,0.00,0,2,0,0.07,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0,0.00,0,0,0/0/0,0.07,0.00,126,1,1,0,0,0,2026-09-09T18:31:13.3232936Z
3.74ms,267.6,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.02,3.33,0.02,0.00,0.18,EffectProcessingLoopSystem:0.17,:0.00,:0.00,3.09,PresenterEntityTransformSyncSystem:0.92,AnimatorRuntimeSystem:0.54,TerrainHeightSyncSystem:0.37,0.00,0,0,0,0,0,0.54,0.92,0.18,10009/0,0.00,0/0,0.37,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.03,0.00,0.13,0.17,0.00,0.02,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.06,0.00,126,1,1,0,0,0,2026-09-09T18:31:13.6019498Z
3.75ms,266.6,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.32,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.24,PresenterEntityTransformSyncSystem:0.82,AnimatorRuntimeSystem:0.77,TerrainHeightSyncSystem:0.42,0.00,0,0,0,0,0,0.77,0.82,0.21,10009/0,0.00,0/0,0.42,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.19,0.03,0.00,0.15,0.18,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:31:13.8854226Z
